frame.time_epoch	frame.len	frame.cap_len	frame.interface_id
1619344673.314684948	66	66	1
1619344673.314714921	1514	1514	1
1619344673.314720984	66	66	1
1619344673.314743128	1514	1514	1
1619344673.314748342	66	66	1
1619344673.314767694	254	254	1
1619344673.314772818	66	66	1
1619344673.315171437	90	90	1
1619344673.315979207	66	66	1
1619344673.327279409	66	66	1
1619344673.327294510	66	66	1
1619344673.257742018	86	86	0
1619344673.257752805	86	86	0
1619344673.513766559	86	86	0
1619344673.513779608	86	86	0
1619344673.769836454	86	86	0
1619344673.769850393	86	86	0
1619344674.025828157	86	86	0
1619344674.025842347	86	86	0
1619344674.281866378	86	86	0
1619344674.281879891	86	86	0
1619344674.537755590	86	86	0
1619344674.537769348	86	86	0
1619344674.793779337	86	86	0
1619344674.793793614	86	86	0
1619344675.049858834	86	86	0
1619344675.049872697	86	86	0
1619344675.305778004	86	86	0
1619344675.305792041	86	86	0
1619344675.561779669	86	86	0
1619344675.561794818	86	86	0
1619344675.817793142	86	86	0
1619344675.817806134	86	86	0
1619344676.073799406	86	86	0
1619344676.073815759	86	86	0
1619344676.330225567	86	86	0
1619344676.330238264	86	86	0
1619344676.585768469	86	86	0
1619344676.585782571	86	86	0
1619344676.841777965	86	86	0
1619344676.841790904	86	86	0
1619344677.097816346	86	86	0
1619344677.097833683	86	86	0
1619344677.353760930	86	86	0
1619344677.353775073	86	86	0
1619344677.609761913	86	86	0
1619344677.609776007	86	86	0
1619344677.865755181	86	86	0
1619344677.865768784	86	86	0
1619344678.121806399	86	86	0
1619344678.121820546	86	86	0
1619344678.377757456	86	86	0
1619344678.377770763	86	86	0
1619344678.633750203	86	86	0
1619344678.633764014	86	86	0
1619344678.889751791	86	86	0
1619344678.889763035	86	86	0
1619344679.145761054	86	86	0
1619344679.145775314	86	86	0
1619344679.401757454	86	86	0
1619344679.401771000	86	86	0
1619344679.657810686	86	86	0
1619344679.657824660	86	86	0
1619344679.913765336	86	86	0
1619344679.913777697	86	86	0
1619344680.169765304	86	86	0
1619344680.169779210	86	86	0
1619344680.425757926	86	86	0
1619344680.425772428	86	86	0
1619344680.681760446	86	86	0
1619344680.681774776	86	86	0
1619344680.937790356	86	86	0
1619344680.937806953	86	86	0
1619344681.193778143	86	86	0
1619344681.193792320	86	86	0
1619344681.449763591	86	86	0
1619344681.449778766	86	86	0
1619344681.705754447	86	86	0
1619344681.705767864	86	86	0
1619344681.961791822	86	86	0
1619344681.961805752	86	86	0
1619344682.217755741	86	86	0
1619344682.217769472	86	86	0
1619344682.473760750	86	86	0
1619344682.473774107	86	86	0
